Unnamed: 0,exp,job_id,ts,cabinet,node,device,uuid,warmup,kern_min_start,kern_max_start,num_kerns,kern_sum,train_time,mean_iter_dur,perf_s,perf,min_iter_dur,max_iter_dur,mean_freq,freq,min_freq,max_freq,mean_memfreq,memfreq,min_memfreq,max_memfreq,mean_temp,temp,min_temp,max_temp,mean_pwr,pwr,min_pwr,max_pwr
1,bert,147814,1652839117,c004,7,3,c004-7-3,TRUE,36.586698,230.022792,1,30.67504,149.2154941,0.537479712,0.246886721,246.886721,0.23339998,30.96547257,1515.361075,1530,1312,1530,877,877,877,877,53.00098296,53,39,62,135.4470639,95.6225,65.031,277.248
30,bert,147813,1652839117,c004,7,2,c004-7-2,TRUE,36.585384,230.023112,2,33.520568,149.2154941,0.554648223,0.246815742,246.815742,0.227356579,30.96962218,1511.917156,1530,1312,1530,877,877,877,877,47.07993475,47,36,55,132.8477452,91.924,64.584,277.734
4,bert,147811,1652839117,c004,7,0,c004-7-0,TRUE,36.585775,230.019593,3,7.949596,149.2154941,0.554853218,0.2462992,246.2992,0.213343851,30.96544651,1477.275457,1530,1312,1530,877,877,877,877,46.9360939,46,37,55,125.7822569,88.443,63.075,274.635
16,bert,150303,1652840173,c004,7,3,c004-7-3,FALSE,39.183594,170.585325,1,7.201531,88.98963674,0.311825293,0.243199856,243.199856,0.235999093,7.429440572,1490.53575,1530,1312,1530,877,877,877,877,54.98086606,56,40,63,159.5989627,178.617,66.052,275.121
42,bert,150302,1652840173,c004,7,2,c004-7-2,FALSE,39.167829,170.585669,1,7.204334,88.98963674,0.313676092,0.243479471,243.479471,0.235364726,7.429619964,1490.078156,1530,1312,1530,877,877,877,877,48.96594892,49,37,55,157.3570976,158.392,64.542,287.164
34,bert,150301,1652840173,c004,7,1,c004-7-1,FALSE,39.15723,170.577473,1,7.196867,88.98963674,0.313720452,0.243628415,243.628415,0.235922707,7.425481656,1495.218557,1530,1312,1530,877,877,877,877,53.8722966,55,40,60,160.3527333,183.614,66.009,270.875
36,bert,150300,1652840173,c004,7,0,c004-7-0,FALSE,39.175773,170.58375,2,4.344227,88.98963674,0.313132307,0.243635453,243.635453,0.219738886,7.426826441,1513.056623,1530,1312,1530,877,877,877,877,49.23660263,50,37,55,155.1298534,158.5835,63.075,276.579
31,bert,152387,1652841171,c004,7,1,c004-7-1,FALSE,36.722851,204.388719,3,12.422577,127.678378,0.459859948,0.249335788,249.335788,0.237737741,7.276930539,1524.916222,1530,1312,1530,877,877,877,877,52.67478129,53,40,59,144.0545869,106.034,65.563,270.568
32,bert,152389,1652841171,c004,7,3,c004-7-3,FALSE,36.741052,204.394191,3,12.194849,127.678378,0.459854038,0.249028311,249.028311,0.236475616,7.28638336,1510.016591,1530,1312,1530,877,877,877,877,53.66302299,54,40,61,143.4535394,107.989,66.052,274.149
13,bert,152388,1652841171,c004,7,2,c004-7-2,FALSE,36.732622,204.389785,1,7.06294,127.678378,0.441527926,0.248598735,248.598735,0.212114576,7.281825512,1523.845566,1530,1312,1530,877,877,877,877,47.90061162,48,37,54,143.1557244,104.324,64.095,278.037
47,bert,152386,1652841171,c004,7,0,c004-7-0,FALSE,36.74077,204.389588,3,10.986892,127.678378,0.460056012,0.250360602,250.360602,0.209241987,7.282583891,1507.539216,1530,1312,1530,877,877,877,877,47.63739163,48,36,54,137.2244991,99.128,61.608,270.746
6,bert,154837,1652842202,c004,7,0,c004-7-0,FALSE,37.360287,187.268449,2,8.675006,117.1397023,0.422547532,0.241861191,241.861191,0.210341625,23.14456647,1472.087094,1530,1312,1530,877,877,877,877,47.9322504,48,37,56,135.9355983,98.705,62.097,272.152
5,bert,154840,1652842202,c004,7,3,c004-7-3,FALSE,37.378006,187.266252,1,22.906191,117.1397023,0.416106511,0.241591899,241.591899,0.231168063,23.15983103,1522.427049,1530,1312,1530,877,877,877,877,54.18598935,54,40,63,149.3265002,124.44,66.009,281.139
27,bert,154839,1652842202,c004,7,2,c004-7-2,FALSE,37.359656,187.267932,2,24.967028,117.1397023,0.422400692,0.242044932,242.044932,0.230353453,23.15800655,1523.581433,1530,1312,1530,877,877,877,877,48.21181263,48,37,56,145.2853039,108.966,63.606,281.324
39,bert,154838,1652842202,c004,7,1,c004-7-1,FALSE,37.35269,187.262074,2,25.000938,117.1397023,0.422413541,0.24128804,241.28804,0.231489746,23.14667883,1507.815661,1530,1312,1530,877,877,877,877,53.43760196,53,40,61,146.3728821,109.139,66.009,275.607
46,bert,157234,1652843218,c004,7,2,c004-7-2,FALSE,36.758462,165.926313,2,11.767909,107.8789476,0.390432803,0.245972247,245.972247,0.227044621,9.216679037,1507.723366,1530,1312,1530,877,877,877,877,48.03313927,48,36,54,151.2358388,130.381,63.564,280.652
15,bert,157232,1652843218,c004,7,0,c004-7-0,FALSE,36.756893,165.924874,1,3.612711,107.8789476,0.378599806,0.245609571,245.609571,0.210719237,9.219308709,1513.054148,1530,1312,1530,877,877,877,877,47.93624454,48,36,54,146.1059563,117.685,61.608,276.638
2,bert,157235,1652843218,c004,7,3,c004-7-3,FALSE,36.781562,165.924424,2,11.775561,107.8789476,0.390426521,0.245566911,245.566911,0.233243849,9.216612951,1508.168459,1530,1312,1530,877,877,877,877,54.17122367,55,40,61,153.4097566,151.668,66.052,281.509
26,bert,157233,1652843218,c004,7,1,c004-7-1,FALSE,36.756691,165.928846,2,11.733088,107.8789476,0.390444364,0.246154373,246.154373,0.233317107,9.212989555,1511.435059,1530,1312,1530,877,877,877,877,52.6489555,53,39,58,153.7153179,161.803,64.095,274.329
41,bert,159588,1652844192,c004,7,1,c004-7-1,FALSE,36.577054,204.586903,1,10.631907,124.9291175,0.459086836,0.239977377,239.977377,0.231783277,10.83896678,1511.393468,1530,1312,1530,877,877,877,877,52.12013997,52,39,58,143.9408569,101.392,64.095,276.761
20,bert,159590,1652844192,c004,7,3,c004-7-3,FALSE,36.588043,204.580531,1,10.609735,124.9291175,0.458894757,0.240558227,240.558227,0.231977666,10.83828893,1510.526765,1530,1312,1530,877,877,877,877,53.51397516,54,40,61,145.2220571,102.4365,66.052,281.022
21,bert,159589,1652844192,c004,7,2,c004-7-2,FALSE,36.586779,204.587306,1,10.631594,124.9291175,0.458913241,0.240458822,240.458822,0.23183765,10.86908251,1512.682279,1530,1312,1530,877,877,877,877,47.40124902,47,36,54,142.8192209,104.568,63.606,281.625
25,bert,159587,1652844192,c004,7,0,c004-7-0,FALSE,36.594995,204.587229,1,3.552564,124.9291175,0.459111849,0.240170425,240.170425,0.208216308,10.83850265,1501.450769,1530,1312,1530,877,877,877,877,47.28587918,47,36,54,137.1709842,101.214,61.608,271.718
44,bert,162078,1652845274,c004,7,2,c004-7-2,TRUE,36.143445,171.344776,1,9.751537,91.14017269,0.322859435,0.23727292,237.27292,0.230370025,9.979724559,1496.27789,1530,1312,1530,877,877,877,877,48.22346369,49,36,54,158.1497136,158.983,64.095,275.911
23,bert,162079,1652845274,c004,7,3,c004-7-3,TRUE,36.138926,171.340283,1,9.752505,91.14017269,0.322763646,0.237258704,237.258704,0.232050443,9.97294291,1498.210419,1530,1312,1530,877,877,877,877,54.28104241,55,40,62,161.4308242,183.247,66.009,274.149
18,bert,162076,1652845274,c004,7,0,c004-7-0,TRUE,36.136586,171.33707,1,2.577806,91.14017269,0.322916349,0.237176868,237.176868,0.211756089,9.967391414,1506.580454,1530,1312,1530,877,877,877,877,48.45656466,49,37,55,153.8897991,151.568,63.075,269.904
11,bert,162077,1652845274,c004,7,1,c004-7-1,TRUE,36.11743,171.340775,1,9.7466,91.14017269,0.322922238,0.237720212,237.720212,0.232605468,9.966284172,1495.067202,1530,1312,1530,877,877,877,877,52.888833,54,40,59,158.7978255,180.0195,64.095,272.742
29,bert,1555,1652846266,c004,7,0,c004-7-0,FALSE,35.548634,246.656107,1,3.565123,168.9002519,0.634483798,0.23804273,238.04273,0.209830296,23.18290017,1490.736602,1530,1312,1530,877,877,877,877,46.36887115,45,37,55,121.5818803,87.466,63.075,267.168
14,bert,1556,1652846266,c004,7,1,c004-7-1,FALSE,35.547437,246.659581,1,22.020133,168.9002519,0.634289572,0.23852896,238.52896,0.232019567,23.19192327,1517.153353,1530,1312,1530,877,877,877,877,51.77295249,51,40,59,130.8884357,93.818,65.031,273.968
7,bert,1558,1652846266,c004,7,3,c004-7-3,FALSE,35.572911,246.656942,1,22.006666,168.9002519,0.634276919,0.23739494,237.39494,0.230963494,23.19698048,1526.10197,1530,1312,1530,877,877,877,877,52.83859751,52,40,62,132.3076067,94.369,66.052,277.065
8,bert,1557,1652846266,c004,7,2,c004-7-2,FALSE,35.548671,246.657368,1,22.002801,168.9002519,0.634248106,0.238210284,238.210284,0.217244583,23.18965339,1517.189017,1530,1312,1530,877,877,877,877,46.66772793,46,36,55,127.9711569,88.99,63.606,278.037
0,bert,4100,1652847332,c004,7,0,c004-7-0,FALSE,35.876467,171.647323,1,3.708712,90.06327715,0.319033289,0.238720865,238.720865,0.221177876,7.302919722,1514.590229,1530,1312,1530,877,877,877,877,48.90863704,49,37,55,155.0767908,157.52,62.586,270.568
45,bert,4103,1652847332,c004,7,3,c004-7-3,FALSE,35.901451,171.648098,2,10.361751,90.06327715,0.318924085,0.239128357,239.128357,0.22992137,7.308225897,1500.010352,1530,1312,1530,877,877,877,877,54.89601655,56,40,62,161.616134,180.929,66.052,281.139
12,bert,4102,1652847332,c004,7,2,c004-7-2,FALSE,35.876427,171.645318,2,10.365742,90.06327715,0.315186013,0.23867364,238.67364,0.209538003,7.310398618,1498.589691,1530,1312,1530,877,877,877,877,48.88550799,49,36,55,159.2141697,167.651,63.606,276.333
9,bert,4101,1652847332,c004,7,1,c004-7-1,FALSE,35.871174,171.659396,2,10.347441,90.06327715,0.319040132,0.238873526,238.873526,0.229377534,7.29487013,1498.846473,1530,1312,1530,877,877,877,877,53.54719917,54,40,60,160.4932536,178.743,64.053,278.826
28,bert,6237,1652848334,c004,7,1,c004-7-1,FALSE,35.939105,181.361669,1,7.126186,99.70331625,0.358372318,0.245792085,245.792085,0.236510562,7.341664117,1511.195459,1530,1312,1530,877,877,877,877,53.58855451,54,40,59,158.8963853,176.308,64.584,276.093
17,bert,6239,1652848334,c004,7,3,c004-7-3,FALSE,35.980722,181.362593,1,7.123092,99.70331625,0.358393995,0.245057927,245.057927,0.237735645,7.333972827,1504.750954,1530,1312,1530,877,877,877,877,54.86075346,56,40,62,157.3446602,175.1345,65.563,277.734
35,bert,6238,1652848334,c004,7,2,c004-7-2,FALSE,35.956975,181.362511,1,7.127602,99.70331625,0.358345029,0.245383872,245.383872,0.207820664,7.337505651,1507.027938,1530,1312,1530,877,877,877,877,48.84833895,49,37,55,156.3700082,147.279,64.584,277.186
37,bert,6236,1652848334,c004,7,0,c004-7-0,FALSE,35.956109,181.36707,1,3.582725,99.70331625,0.359113417,0.244955854,244.955854,0.2170286,7.337700608,1515.386854,1530,1312,1530,877,877,877,877,48.81258807,49,37,55,151.088426,129.467,62.097,272.204
43,bert,8933,1652849342,c004,7,0,c004-7-0,FALSE,35.320385,172.22683,1,3.882096,95.15887577,0.338571914,0.245060161,245.060161,0.206840207,8.447305095,1512.300971,1530,1312,1530,877,877,877,877,48.8631068,50,37,55,153.0808743,146.695,63.075,272.384
22,bert,8936,1652849342,c004,7,3,c004-7-3,FALSE,35.316701,172.22722,1,8.19355,95.15887577,0.336974475,0.24543443,245.43443,0.235781922,8.444654245,1505.511156,1530,1312,1530,877,877,877,877,54.94472617,56,40,62,161.6721841,182.76,66.052,275.664
24,bert,8935,1652849342,c004,7,2,c004-7-2,FALSE,35.313539,172.22742,1,8.231381,95.15887577,0.337206636,0.245291406,245.291406,0.228692253,8.454265953,1498.411133,1530,1312,1530,877,877,877,877,48.89306641,49,37,55,157.1886509,158.931,64.584,274.149
10,bert,8934,1652849342,c004,7,1,c004-7-1,FALSE,35.299435,172.222428,1,8.222458,95.15887577,0.337226222,0.245373659,245.373659,0.2353392,8.452814675,1500.114258,1530,1312,1530,877,877,877,877,53.47972643,54,40,60,157.0594905,174.36,64.095,281.44
38,bert,11380,1652850331,c004,7,0,c004-7-0,FALSE,35.200374,220.088874,3,8.40769,139.4674017,0.517175915,0.250661598,250.661598,0.210598245,6.952512146,1508.39501,1530,1312,1530,877,877,877,877,47.33044683,47,37,54,132.4465201,94.307,62.097,268.802
3,bert,11381,1652850331,c004,7,1,c004-7-1,FALSE,35.199381,220.089102,2,10.652004,139.4674017,0.502277076,0.251769883,251.769883,0.237329294,6.948719245,1524.773427,1530,1312,1530,877,877,877,877,52.20391745,53,40,59,139.1546772,98.705,64.095,274.94
19,bert,11382,1652850331,c004,7,2,c004-7-2,FALSE,35.208517,220.094895,3,13.290462,139.4674017,0.517147676,0.251953259,251.953259,0.226629829,6.957463947,1513.878596,1530,1312,1530,877,877,877,877,47.41508772,47,37,54,137.7579312,96.814,63.606,278.34
40,bert,11383,1652850331,c004,7,3,c004-7-3,FALSE,35.22411,220.088898,3,13.286144,139.4674017,0.51696405,0.252665238,252.665238,0.236248858,6.952662694,1508.905119,1530,1312,1530,877,877,877,877,53.40594059,54,40,61,138.5573568,100.302,66.052,273.663
3,bert,57473,1652908740,c003,7,3,c003-7-3,TRUE,36.208902,204.124002,2,20.441323,127.6474613,0.460336717,0.240924822,240.924822,0.230691091,11.97957573,1511.472243,1530,1312,1530,877,877,877,877,49.6172558,50,38,58,138.6381022,100.171,64.584,265.399
4,bert,57471,1652908740,c003,7,1,c003-7-1,TRUE,36.191357,204.159388,2,20.432277,127.6474613,0.452856891,0.240890536,240.890536,0.232640369,11.97278265,1510.265134,1530,1312,1530,877,877,877,877,50.53162131,51,38,58,143.7873174,101.016,64.011,280.283
22,bert,57470,1652908740,c003,7,0,c003-7-0,TRUE,36.208965,204.130217,3,17.664457,127.6474613,0.463420717,0.241082683,241.082683,0.22349782,11.97394427,1499.786243,1530,1312,1530,877,877,877,877,45.00776915,45,35,52,141.3276926,99.258,67.031,288.245
12,bert,57472,1652908740,c003,7,2,c003-7-2,TRUE,36.194524,204.126197,1,9.249403,127.6474613,0.412199682,0.240814886,240.814886,0.226877342,9.521175507,1496.215642,1530,1312,1530,877,877,877,877,44.62894037,45,35,51,138.2525617,102.125,64.542,277.248
19,bert,59890,1652909773,c003,7,1,c003-7-1,FALSE,34.029956,184.073953,2,24.378876,105.6861797,0.37922633,0.239470512,239.470512,0.232892776,18.00946912,1503.383169,1530,1312,1530,877,877,877,877,49.47179946,51,36,58,151.832047,155.6595,63.564,280.098
5,bert,59889,1652909773,c003,7,0,c003-7-0,FALSE,34.047632,184.074028,1,3.710267,105.6861797,0.381522842,0.239474249,239.474249,0.211812042,18.12905481,1488.278535,1530,1312,1530,877,877,877,877,44.08475298,46,34,51,147.1410341,121.591,65.563,280.769
8,bert,59891,1652909773,c003,7,2,c003-7-2,FALSE,34.04707,184.074031,2,24.363966,105.6861797,0.379229691,0.23946676,239.46676,0.228071353,18.00144414,1498.46,1530,1312,1530,877,877,877,877,44.49804433,46,34,52,145.681688,115.731,63.117,275.788
9,bert,59892,1652909773,c003,7,3,c003-7-3,FALSE,34.047845,184.079008,2,24.383455,105.6861797,0.379133794,0.239668628,239.668628,0.233908705,18.00584023,1500.966431,1530,1312,1530,877,877,877,877,48.70715548,50,36,57,145.0124956,144.936,64.095,266.06
23,bert,61933,1652910778,c003,7,1,c003-7-1,FALSE,35.291389,188.103475,1,23.448839,112.8971311,0.394259925,0.243043077,243.043077,0.232141957,23.69736335,1502.610256,1530,1312,1530,877,877,877,877,49.89145299,50,36,57,148.6105705,135.8185,63.564,288.055
17,bert,61935,1652910778,c003,7,3,c003-7-3,FALSE,35.308067,188.099169,2,26.810745,112.8971311,0.397873215,0.242941237,242.941237,0.231976896,23.70311077,1504.043369,1530,1312,1530,877,877,877,877,48.84737281,49,36,57,141.1276997,122.608,63.117,262.169
16,bert,61934,1652910778,c003,7,2,c003-7-2,FALSE,35.309127,188.107982,2,27.161228,112.8971311,0.397990119,0.242809845,242.809845,0.221746813,23.70221127,1502.641914,1530,1312,1530,877,877,877,877,44.59488449,45,34,51,142.633769,108.2335,64.584,276.275
10,bert,61932,1652910778,c003,7,0,c003-7-0,FALSE,35.31582,188.114614,1,6.796342,112.8971311,0.398122553,0.242775303,242.775303,0.211086012,23.70668815,1477.340852,1530,1312,1530,877,877,877,877,44.26201421,44,34,51,146.0315906,114.435,66.052,288.921
15,bert,64416,1652911800,c003,7,3,c003-7-3,FALSE,34.942847,164.376421,2,9.809515,92.88116334,0.322172493,0.240927822,240.927822,0.233748302,7.556910377,1489.175522,1530,1312,1530,877,877,877,877,50.02371917,51,37,57,148.8807894,160.657,64.095,267.696
0,bert,64415,1652911800,c003,7,2,c003-7-2,FALSE,34.942357,164.36461,2,9.728816,92.88116334,0.322289392,0.241037804,241.037804,0.226356978,7.56940943,1496.08284,1530,1312,1530,877,877,877,877,46.10848126,47,34,52,154.9813259,152.744,64.584,275.302
7,bert,64414,1652911800,c003,7,1,c003-7-1,FALSE,34.927417,164.365998,1,7.333022,92.88116334,0.316703894,0.241054451,241.054451,0.233224373,7.553053101,1520.928717,1530,1312,1530,877,877,877,877,51.35845214,52,37,58,164.0559633,185.44,64.011,275.548
2,bert,64413,1652911800,c003,7,0,c003-7-0,FALSE,34.942933,164.365782,2,8.707546,92.88116334,0.322335898,0.240733614,240.733614,0.207714856,7.557371835,1514.453307,1530,1312,1530,877,877,877,877,45.78415168,46,35,52,158.5524823,146.304,66.052,284.057
14,bert,66796,1652912789,c003,7,3,c003-7-3,FALSE,34.361087,179.808689,1,8.675117,96.23463987,0.343123705,0.242570722,242.570722,0.232323429,8.900411237,1500.442607,1530,1312,1530,877,877,877,877,49.48371415,50,36,56,151.1313768,163.86,64.095,262.969
1,bert,66795,1652912789,c003,7,2,c003-7-2,FALSE,34.350001,179.806088,1,8.685155,96.23463987,0.343106678,0.24144015,241.44015,0.215078174,8.901762134,1501.182084,1530,1312,1530,877,877,877,877,45.41167883,46,33,51,154.2269708,148.254,64.095,273.843
20,bert,66793,1652912789,c003,7,0,c003-7-0,FALSE,34.373119,179.825358,2,5.744729,96.23463987,0.344611205,0.242552106,242.552106,0.205874946,8.899674052,1511.463796,1530,1312,1530,877,877,877,877,45.15606654,46,34,51,159.6223063,152.156,66.542,286.301
13,bert,66794,1652912789,c003,7,1,c003-7-1,FALSE,34.357658,179.805362,1,8.678063,96.23463987,0.343643576,0.241614992,241.614992,0.232303636,8.906072498,1505.293651,1530,1312,1530,877,877,877,877,50.46527778,51,36,57,160.3971979,179.3555,64.542,281.555
6,bert,69447,1652913798,c003,7,1,c003-7-1,FALSE,34.538369,175.343578,1,7.168236,93.73333998,0.317307752,0.250142808,250.142808,0.235602472,7.379252631,1497.574129,1530,1312,1530,877,877,877,877,50.09746395,51,36,57,159.1041074,176.795,64.542,283.011
18,bert,69446,1652913798,c003,7,0,c003-7-0,FALSE,34.540676,175.335609,1,4.437707,93.73333998,0.33012803,0.251517413,251.517413,0.220864182,7.382135374,1514.774538,1530,1312,1530,877,877,877,877,45.25,46,34,51,159.6233176,155.467,66.052,284.953
21,bert,69448,1652913798,c003,7,2,c003-7-2,FALSE,34.540029,175.342209,1,7.168218,93.73333998,0.329758932,0.249600767,249.600767,0.234444833,7.38100866,1499.77336,1530,1312,1530,877,877,877,877,46.06315266,47,34,52,156.5670139,150.693,63.117,279.009
11,bert,69449,1652913798,c003,7,3,c003-7-3,FALSE,34.540447,175.338599,1,7.158905,93.73333998,0.329806741,0.249547159,249.547159,0.235923062,7.378384769,1499.419546,1530,1312,1530,877,877,877,877,50.79802469,51,37,58,151.8695758,171.663,64.095,263.455
14,bert,66528,1652892733,c005,1,3,c005-1-3,TRUE,37.503048,203.559668,2,15.612626,106.4831496,0.383324395,0.244840883,244.840883,0.235673911,12.03024115,1522.945672,1530,1312,1530,877,877,877,877,46.53406998,47,34,52,152.5348587,159.471,64.542,266.857
21,bert,66525,1652892733,c005,1,0,c005-1-0,TRUE,37.478631,203.556988,1,2.860325,106.4831496,0.383539331,0.24501474,245.01474,0.233071366,12.03480562,1501.187556,1530,1312,1530,877,877,877,877,41.55725879,42,31,48,146.0298557,119.5205,61.649,272.997
13,bert,66527,1652892733,c005,1,2,c005-1-2,TRUE,37.487189,203.591685,2,15.62314,106.4831496,0.383634473,0.244691446,244.691446,0.23310439,12.31995179,1505.938238,1530,1312,1530,877,877,877,877,40.54859219,41,29,47,151.2634083,126.7185,62.586,283.384
12,bert,66526,1652892733,c005,1,1,c005-1-1,TRUE,37.470603,203.557784,2,15.636196,106.4831496,0.383530306,0.245170385,245.170385,0.235612143,12.04194177,1507.372958,1530,1312,1530,877,877,877,877,45.8030853,47,33,53,154.3179601,162.564,64.946,280.399
4,bert,69044,1652893782,c005,1,0,c005-1-0,FALSE,36.324931,177.806197,1,3.249938,92.93315395,0.331172749,0.248322364,248.322364,0.209174801,8.929467865,1510.840777,1530,1312,1530,877,877,877,877,41.88646288,42,30,48,152.6984939,150.106,62.097,267.344
6,bert,69047,1652893782,c005,1,3,c005-1-3,FALSE,36.350212,177.807018,1,8.703265,92.93315395,0.330972754,0.248702369,248.702369,0.23637061,8.929024268,1500.575177,1530,1312,1530,877,877,877,877,46.75529768,47,34,53,156.9599682,177.1545,64.584,273.229
7,bert,69045,1652893782,c005,1,1,c005-1-1,FALSE,36.317375,177.810044,1,8.702817,92.93315395,0.330998052,0.247974094,247.974094,0.237434271,8.934150388,1490.454981,1530,1312,1530,877,877,877,877,45.80737901,47,32,52,156.1189075,169.865,64.011,284.092
10,bert,69046,1652893782,c005,1,2,c005-1-2,FALSE,36.328799,177.809647,1,8.689899,92.93315395,0.330946554,0.24824638,248.24638,0.229312379,8.922707162,1498.268924,1530,1312,1530,877,877,877,877,40.92135391,41,28,47,156.9561603,162.29,62.627,287.462
8,bert,71500,1652894798,c005,1,3,c005-1-3,FALSE,37.091506,171.360195,1,7.935123,90.99518543,0.323490108,0.24339109,243.39109,0.232681797,8.149363687,1498.170061,1530,1312,1530,877,877,877,877,46.43737271,47,33,52,157.2391223,179.348,64.584,274.816
2,bert,71498,1652894798,c005,1,1,c005-1-1,FALSE,37.056996,171.348012,1,7.923716,90.99518543,0.32364786,0.243202108,243.202108,0.23175428,8.140599274,1495.38523,1530,1312,1530,877,877,877,877,46.000499,47,32,52,160.4703134,176.192,64.5,282.824
3,bert,71497,1652894798,c005,1,0,c005-1-0,FALSE,37.067901,171.356776,1,3.494195,90.99518543,0.323689914,0.243159583,243.159583,0.216344331,8.145790852,1512.799803,1530,1312,1530,877,877,877,877,41.90290784,42,30,48,153.171621,148.742,62.097,270.39
20,bert,71499,1652894798,c005,1,2,c005-1-2,FALSE,37.059565,171.349111,1,7.927981,90.99518543,0.323649791,0.243208161,243.208161,0.227059419,8.145386672,1500.248454,1530,1312,1530,877,877,877,877,40.93917526,41,28,47,159.5765987,164.24,62.586,283.496
16,bert,73546,1652895788,c005,1,2,c005-1-2,FALSE,35.71949,171.248996,1,8.028532,94.3251129,0.329974764,0.241631194,241.631194,0.225222117,8.26460859,1500.206349,1530,1312,1530,877,877,877,877,40.78621032,41,28,47,158.1996022,160.3935,63.117,282.412
15,bert,73545,1652895788,c005,1,1,c005-1-1,FALSE,35.710849,171.251574,1,8.01564,94.3251129,0.327778739,0.241644704,241.644704,0.232311157,8.253775194,1503.759259,1530,1312,1530,877,877,877,877,46.27263374,47,32,52,164.0183025,184.8925,65.434,279.429
1,bert,73544,1652895788,c005,1,0,c005-1-0,FALSE,35.743067,171.263745,2,8.335145,94.3251129,0.330012451,0.241607323,241.607323,0.210794447,8.257527227,1513.769376,1530,1312,1530,877,877,877,877,41.72838923,42,30,48,150.113581,128.259,62.586,273.176
17,bert,73547,1652895788,c005,1,3,c005-1-3,FALSE,35.727857,171.253045,1,8.018971,94.3251129,0.325762839,0.241889921,241.889921,0.233756198,8.257480348,1522.973241,1530,1312,1530,877,877,877,877,46.45242815,47,34,52,157.4888791,173.183,64.584,270.616
0,bert,75995,1652896787,c005,1,1,c005-1-1,FALSE,36.527515,210.648279,2,42.596422,122.3438841,0.44856634,0.242048709,242.048709,0.232301132,32.76045648,1501.963636,1530,1312,1530,877,877,877,877,43.86608498,46,32,53,141.9113801,94.245,65.477,280.214
11,bert,75997,1652896787,c005,1,3,c005-1-3,FALSE,36.539175,210.653153,2,42.631157,122.3438841,0.448765061,0.242346663,242.346663,0.231585014,32.76996045,1505.997676,1530,1312,1530,877,877,877,877,44.45584818,46,34,53,138.6746514,91.924,64.584,275.607
22,bert,75996,1652896787,c005,1,2,c005-1-2,FALSE,36.527463,210.647837,2,42.596173,122.3438841,0.448534425,0.242155906,242.155906,0.226618134,32.76529636,1503.121951,1530,1312,1530,877,877,877,877,38.97675305,41,28,48,140.2706033,90.4275,62.627,283.384
23,bert,75994,1652896787,c005,1,0,c005-1-0,FALSE,36.535452,210.646304,1,3.366132,122.3438841,0.448787747,0.242254417,242.254417,0.207495676,32.91948153,1464.732143,1530,1312,1530,877,877,877,877,39.33172183,41,30,48,129.8829848,86.977,62.097,271.897
18,bert,78525,1652897832,c005,1,2,c005-1-2,FALSE,36.85288,176.203902,1,5.274098,99.08585752,0.355480923,0.249028666,249.028666,0.212887188,5.504512059,1502.615091,1530,1312,1530,877,877,877,877,40.60954654,41,28,47,153.7094033,138.501,63.117,286.003
19,bert,78523,1652897832,c005,1,0,c005-1-0,FALSE,36.876358,176.211253,1,3.625032,99.08585752,0.355750107,0.249398954,249.398954,0.208764737,5.517155839,1519.515041,1530,1312,1530,877,877,877,877,41.66727438,42,30,47,148.309284,125.8625,62.586,272.331
9,bert,78526,1652897832,c005,1,3,c005-1-3,FALSE,36.875158,176.214116,1,5.310862,99.08585752,0.355542616,0.249122621,249.122621,0.237217407,5.517355612,1507.823529,1530,1312,1530,877,877,877,877,46.33251594,47,34,52,154.099459,174.589,64.095,271.459
5,bert,78524,1652897832,c005,1,1,c005-1-1,FALSE,36.859941,176.203723,1,5.307448,99.08585752,0.355719103,0.24906138,249.06138,0.236301024,5.516494916,1501.765152,1530,1312,1530,877,877,877,877,45.74112636,47,32,52,156.1174125,162.8075,64.5,280.812
5,bert,5569,1652839779,c003,8,3,c003-8-3,TRUE,42.126482,149.44686,2,10.646539,89.16208555,0.314083226,0.238983875,238.983875,0.229565767,8.647406081,1495.182663,1530,1312,1530,877,877,877,877,55.42186694,56,42,62,163.1948577,184.344,68.132,277.248
32,bert,5567,1652839779,c003,8,1,c003-8-1,TRUE,42.116696,149.446214,2,10.633121,89.16208555,0.31405939,0.238770908,238.770908,0.229111121,8.638175815,1497.372651,1530,1312,1530,877,877,877,877,56.0151436,57,41,64,163.7228234,187.022,69.066,275.669
33,bert,5568,1652839779,c003,8,2,c003-8-2,TRUE,42.118213,149.44547,2,10.647048,89.16208555,0.314025023,0.239082372,239.082372,0.221951752,8.644884896,1485.469667,1530,1312,1530,877,877,877,877,47.19471624,48,35,53,151.2613736,145.546,65.215,275.729
42,bert,5566,1652839779,c003,8,0,c003-8-0,TRUE,42.126099,149.450535,1,3.108347,89.16208555,0.315040384,0.239001794,239.001794,0.213640298,8.643489677,1510.969154,1530,1312,1530,877,877,877,877,53.81374502,54,37,65,159.5281698,159.489,67.643,274.271
30,bert,8039,1652840772,c003,8,1,c003-8-1,FALSE,38.326503,136.463178,1,5.507921,86.56677532,0.305667885,0.242611885,242.611885,0.232945554,5.722594773,1496.159744,1530,1312,1530,877,877,877,877,53.23601492,54,38,60,163.2267555,185.075,67.11,268.878
